recon name	has match in metaCyc	ids	number of reactions included
2-keto-3-deoxy-D-glycero-D-galactononic acid 9-phosphate	True		2	CPD-10735  ;  CPD-9189  ;  ALPHA-D-MANNOSYL-3-PHOSPHOGLYCERATE  ;  CPD0-1063	C9H14O12P1
cis,cis-palmito-7,10-dienoyl-CoA	True	OKKMIEAMIHILAM-YJTQDTQQSA-N	2	CPD-10254	C37H58N7O17P3S1
lignoceryl carnitine	False		0
13E-tetranor-16-oxo-16-CoA-LTE4	False	FSCROZZUFXOEMF-CSCXTCTMSA-N HMDB12576 53481473	1
leukotriene D5	False	RWLDHKGRPLNPBN-BDTNDASRSA-N HMDB12994 53481571	1
Palmitoyl-ACP (n-C16:0ACP)	False	5697	2
calcium(2+)	True	BHPQYMZQTOCNFJ-UHFFFAOYSA-N 29108 HMDB00464 C00076	0	CA+2	CA1
3-Oxostearoyl-ACP	False	C16219	1
7,8-epoxy-8alpha-hydroperoxytocopherone	True	VVOOFISPFGUBEC-ILCUQXGXSA-N	1	CPD-11827	C29H50O5
6,9,12,15,18-all-cis-tetracosapentaenoate	False	VENRYLMOFDSSDJ-UHFFFAOYSA-N HMDB06322 14505435 LMFA01030820	1
5-hydroperoxy-EPA	True	NKXYOIJDQPQELO-UHFFFAOYSA-N 53394277	3	CPD66-58  ;  CPD-5001	C20H29O4
Lipoylprotein	False	15804	1
(Gal)3 (Glc)1 (GlcNAc)2 (LFuc)2 (Cer)1	False		0
(alpha-D-mannosyl)3-beta-D-mannosyl-diacetylchitodiphosphodolichol, human liver homolog	False	37632	1
Carbamoyl phosphate	True	FFQKYPRQEYGKAF-UHFFFAOYSA-N 17672 HMDB01096 C00169 278	6	CARBAMOYL-P	C1H2N1O5P1
3'-Phosphoadenylylselenate	False	AZRLZPIFEZUZLW-KQYNXXCUSA-N HMDB11104 C05696 24892762	1
estradiol	True	VOXZDWNPVJITMN-ZBRFXRBCSA-N 16469 HMDB00151 C00951 5757 LMST02010001	5	CPD-352	C18H24O2
heptaglutamyl folate (THF)	False		3
neuromedin B	False	YPFNACALNKVZNK-VJHVQVMWSA-N HMDB13018 53481579	1
Butyryl-ACP	False	C05745	2
ursodeoxycholate	False		0
trans-Hexadec-2-enoyl-CoA	True	JUPAQFRKPHPXLD-BBECNAHFSA-N 61526 HMDB03945 C05272 46173176 LMFA07050020	5	CPD0-2117	C37H60N7O17P3S1
trans-1,2-dithiane-4,5-diol	True	42147 C01119 439407	0	OXIDIZED-DITHIOTHREITOL	C4H8O2S2
Oxidized glutathione	True	YPZRWBKMTBYPTK-BJDJZHNGSA-N 17858 HMDB03337 C00127 65359	7	OXIDIZED-GLUTATHIONE	C20H30N6O12S2
GT1aalpha	False		0
dopamine o-quinone	True	PQPXZWUZIOASKS-UHFFFAOYSA-N HMDB12219 C17755 162602	2	CPD-8851	C8H10N1O2
Lipoxin B4	True	UXVRTOKOJOMENI-CEXWTWQISA-N 6499 HMDB05082 C06315 5280915 LMFA03040002	2	CPD66-56	C20H31O5
S-(11-OH-9-deoxy-delta9,12-PGD2)-glutathione	False	QZWLKAYYUQXKSI-JDXGXIRNSA-N HMDB13056 53481596	1
3',8'-LD1	False		1
(Gal)4 (Glc)1 (GlcNAc)2 (LFuc)1 (Cer)1	False		0
(2E)-Octenoyl-CoA	True	CPSDNAXXKWVYIY-CECATXLMSA-N 62242 HMDB03949 C05276 46173358 LMFA07050024	2	CPD0-2108	C29H44N7O17P3S1
Malonyl-Carnitin	False		0
heparan sulfate, degradation product 7	False		0
Coproporphyrin III	True	JWFCYWSMNRLXLX-UJJXFSCMSA-N 27609 HMDB00570 C05770	1	COPROPORPHYRIN_III	C36H34N4O8
17beta-estradiol-3,4-quinone	False	XVPUMLOTNZVTSL-BLNOFITASA-N	2
Formyl-5-hydroxykynurenamine	False	CKAXPTWYSHDIBN-UHFFFAOYSA-N HMDB12948 C05647 440743	1
pentaglutamyl folate (DHF)	False	IVSPPVMFGMVDLI-LSBAASHUSA-N HMDB06487 73374	6
N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide	False	17103	2
6-hydroxy-1,2,3,4-tetrahydro-beta-carboline	False	HASNCBJLQYTILW-UHFFFAOYSA-N 69060 159959	1
glycochenodeoxycholate	True	GHCZAUBVMUEKKP-GYPHWSFCSA-N 36274 HMDB00637 C05466 LMST05030008	2	GLYCOCHENODEOXYCHOLIC_ACID	C26H43N1O5
(5Z,9E,14Z)-(8xi,11R,12S)-11,12-epoxy-8-hydroxyicosa-5,9,14-trienoate	True	SGTUOBURCVMACZ-JLMCIHFGSA-N 57449 C04849 21158465	4	CPD-2044	C20H31O4
3-hydroxy-octadecenoyl carnitine	False		1
GTP	True	XKMLYUALXHKNFT-UUOKFMHZSA-N 15996 HMDB01273 C00044 6830	25	GTP	C10H12N5O14P3
de-Fuc, reducing GlcNAc removed, de-Sia, de-Gal form of PA6 (w/o peptide linkage)	False		0
3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoyl-CoA(S)	True	MNYDLIUNNOCPHG-SEGQUPMDSA-N 15493 HMDB02178 C05448 15942888	2	CPD-10590	C48H76N7O20P3S1
Water	True	XLYOFNOQVPJJNP-UHFFFAOYSA-N 15377 HMDB02111 C00001 962	1214	WATER	H2O1
dynorphin A 1-8	False	WRPLGMBDXVBPEG-LGDDUQGSSA-N HMDB12933 53481552	1
5,9,11-trihydroxyprosta-6E,14Z-dien-1-oate	True	RZCPXIZGLPAGEV-PXWOONSHSA-N	1	5Z13E-15S-9-ALPHA11-ALPHA15-TRIHY  ;  ALPROSTADIL  ;  CPD-2046	C20H33O5
Mesaconate	True	HNEGQIOMVPPMNR-UHFFFAOYSA-N 16600 HMDB00749 C01732 638129 LMFA01170116	2	MESACONATE	C5H4O4
11,12-EET	True	DXOYQVHGIODESM-UHFFFAOYSA-N 34130 HMDB04673 C14770 5353269 LMFA03080004	1	CPD66-52  ;  CPD66-55	C20H31O3
retinoyl CoA	False	GREHPZMOJNYZIO-QPXXXDCKSA-N HMDB06508 14232703	1
deoxyhypusine	False	PGPFBXMCOQNMJO-VIFPVBQESA-N 50038 HMDB11150 122083	1
3-(4-hydroxyphenyl)lactate	True	JVGVDSSUAVXRDY-UHFFFAOYSA-N 17385 HMDB00755 C03672	2	CPD-13034  ;  2-3-DIHYDROXYPHENYL-PROPIONATE  ;  CPD-9638  ;  CPD-7651  ;  CPD-2222	C9H9O4
1-deoxy-1-(N6-lysino)-D-fructose	True	BFSYFTQDGRDJNV-SNXWAXQRSA-N	1	FRUCTOSELYSINE  ;  PSICOSELYSINE	C12H25N2O7
1-acyl-sn-glycerol 3-phosphate(2-)	True	57970	1	CPD0-2200	C15H29O7P1
4Z,7Z,10Z-hexadecatrienoyl-CoA	True	YYLOAXRAIXUEOW-YJTQDTQQSA-N	2	CPD-10255	C37H56N7O17P3S1
Dehydrodolichol phosphate, human liver homolog	False		2
(R)-lactaldehyde	True	BSABBBMNWQWLLU-GSVOUGTGSA-N 17167 HMDB06458 C00937 439350	7	CPD-358	C3H6O2
Core 5	False		1
9,13-cis-retinoate	True	SHGAZHPCJJPHSC-UHFFFAOYSA-N 15367 HMDB12874 C00777 6419708 LMPR01090023	1	RETINOATE	C20H27O2
2-decaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone	False	ONGWDJKIJUAIOD-UHFFFAOYSA-N 50771 HMDB06484 LMPR02010031	2
L-alanine	True	QNAYBMKLOCPYGJ-REOHCLBHSA-N 16977 HMDB00161 C00041 5950	41	L-ALPHA-ALANINE	C3H7N1O2
gamma-Glutamyl-beta-cyanoalanine	False		0
de-Fuc form of PA6 (w/o peptide linkage)	False		2
3,5-diiodo-L-tyrosine	True	NYPYHUZRZVSYKL-ZETCQYMHSA-N 15768 HMDB03474 C01060 9305	3	DIIODO-L-TYROSINE	C9H9I2N1O3
androsterone sulfate	True	ZMITXKRGXGRMKS-FSCWCSSBSA-N 16814 HMDB02759 C04555 159663 LMST05020001	1	BETA-HYDROXYANDROST-5-EN-17-ONE-3-SULFAT	C19H29O5S1
Hexadecanoate (n-C16:0)	True	IPCSVZSSVZVIGE-UHFFFAOYSA-N 15756 HMDB00220 C00249 985 LMFA01010001	8	PALMITATE	C16H31O2
7alpha,12alpha-Dihydroxycholest-4-en-3-one	True	UQPYXHJTHPHOMM-NIBOIBLTSA-N 28477 HMDB02197 C17339 3081958 LMST04030114	3	CPD-7237	C27H44O3
D-Mannose	True	WQZGKKKJIJFFOK-QTVWNMPRSA-N 4208 HMDB00169 C00159 18950	12	CPD-8054  ;  ALPHA-GLUCOSE  ;  CPD-13428  ;  CPD-15987  ;  CPD-8060  ;  CPD-15762  ;  CPD-8053  ;  D-HAMAMELOSE  ;  PSICOSE  ;  L-GALACTOSE  ;  CPD-15761  ;  CPD-8059  ;  CPD-3607  ;  CPD-15373  ;  CPD-11611  ;  MYO-INOSITOL  ;  CPD-15760  ;  CPD-15382  ;  CPD-15622  ;  CPD-13036  ;  CPD-10730  ;  Alpha-D-Talose  ;  CPD-11613  ;  CPD-15621  ;  CPD-10723  ;  BETA-D-FRUCTOSE  ;  CPD-10729  ;  CPD-10727  ;  TAGATOSE  ;  CPD-15629  ;  CPD-15383  ;  CPD-15628  ;  CPD-10728  ;  CPD-15590  ;  CPD-15627  ;  GALACTOSE  ;  CPD-10726  ;  CPD-8052  ;  CPD-15620  ;  CPD-9570  ;  CPD-15756  ;  CPD-8055  ;  CPD-10725  ;  ALPHA-D-GALACTOSE  ;  CPD-15626  ;  CPD-13559  ;  CPD-15616  ;  CPD-15624  ;  CPD-8061  ;  CPD-15989  ;  CPD-12601  ;  CPD-15374  ;  CPD0-2485  ;  CPD-15625  ;  CPD-8050  ;  CPD-15988  ;  ALTROSE  ;  GLC  ;  CPD-15986	C6H12O6
L-dopa	True	WTDRDQBEARUVNC-LURJTMIESA-N 15765 HMDB00181 C00355	6	L-DIHYDROXY-PHENYLALANINE	C9H11N1O4
homocysteine thiolactone	False	KIWQWJKWBHZMDT-VKHMYHEASA-N 60315 HMDB02287 134505	1
Reduced glutathione	True	RWSXRVCMGQZWBV-WDSKDSINSA-N 16856 HMDB00125 C00051 124886	42	GLUTATHIONE	C10H16N3O6S1
2-keto-3-deoxy-D-glycero-D-galactononic acid	True	FQHUAUMYHAJTDH-IMSDGWMTSA-N HMDB00425	1	2-O-ALPHA-MANNOSYL-D-GLYCERATE  ;  CPD-10734  ;  CPD-9190	C9H15O9
stearidonyl coenzyme A	False	DDHCSALWDPRVCN-ZAJAMUBWSA-N HMDB06519 C16163 23724640 LMFA07050046	3
keratan sulfate I, degradation product 22	False		0
S-Sulfo-L-cysteine	True	NOKPBJYHPHHWAN-REOHCLBHSA-N 27891 HMDB00731 C05824 115015	1	SULFO-CYSTEINE	C3H8N1O5S2
phosphatidylethanolamine	False	16038	15
3-oxopropanoate	True	OAKURXIZZOAYBC-UHFFFAOYSA-N 17960 HMDB11111 C00222 868	4	MALONATE-S-ALD	C3H3O3
cysteaminium	True	UFULAYFCSOUIOV-UHFFFAOYSA-N 17141 HMDB02991 C01678 6058	4	CPD-239	C2H8N1S1
sphingosine 1-phosphate(1-)	True	DUYSYHSSBDVJSM-ZWKOTPCHSA-N 37550 HMDB00277 C06124 5353956 LMSP01050001	4	CPD3DJ-11366	C18H37N1O5P1
N-phosphocreatinate(2-)	True	DRBBFCLWYRJSJZ-UHFFFAOYSA-N 17287 HMDB01511 C02305 9548602	3	CREATINE-P	C4H9N3O5P1
5(S),6(S)-epoxy-15(S)-hydroxy-7E,9E,11Z,13E-eicosatetraenoic acid anion	True	YNHSGCYEQVDEOY-JVUMBYKBSA-N	4	CPD66-58  ;  CPD-5001	C20H29O4
testosterone sulfate	True	WAQBISPOEAOCOG-DYKIIFRCSA-N HMDB02833 119207 LMST05020032	1	DEHYDRO-EPIANDROSTERONE-SULFATE	C19H27O5S1
P(1),P(4)-bis(5'-adenosyl) tetraphosphate(4-)	True	YOAHKNVSNCMZGQ-XPWFQUROSA-N 17422 HMDB01211 C01260	1	ADENOSYL-P4	C20H24N10O19P4
4-hydroxy-2-oxoglutarate(2-)	True	WXSKVKPSMAHCSG-UHFFFAOYSA-N 30923 HMDB02070 C01127 599	4	D-4-HYDROXY-2-KETO-GLUTARATE	C5H4O6
lysophosphatidylcholine	False	11230	6
3(R)-hydroxy-pristanoyl-CoA	False	OQWHTSXXBMVROE-ALAIPQQLSA-N	2
chondroitin sulfate C (GalNAc6S-GlcA), precursor 3	False		0
tetracosatetraenoyl coenzyme A	False	OKOXEYTYHDPTEW-LDCGWTBWSA-N HMDB06516 C16171 53477846	0
carbon monoxide	True	UGFAIRIUMAVXCW-UHFFFAOYSA-N 17245 HMDB01361 C00237 281	1	CARBON-MONOXIDE	C1O1
20-oxo-leukotriene B4	True	LVLQYGYNBVIONY-RTBURBONSA-N 63979 HMDB12641 3081088	3	5Z13E-69-ALPHA-EPOXY-11-ALPHA-HYDROXPROS  ;  5Z13E-9-ALPHA-HYDROXY-1115-DIOXOPROS  ;  CPD66-57  ;  HYDROXY-915-DIOXOPROSTA-13-ENOATE	C20H29O5
15-hydroperoxyeicosa-8Z,11Z,13E-trienoate	False	IUXBNSNRPLXHER-UHFFFAOYSA-N 53936694	1
4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol	True	LFQXEZVYNCBVDO-PBJLWWPKSA-N 17813 HMDB01023 C11455 443212 LMST01010149	5	44-DIMETHYL-CHOLESTA-812-24-TRIENOL	C29H46O1
sebacicacid	True	CXMXRPHRNRROMY-UHFFFAOYSA-N 41865 HMDB00792 C08277 5192 LMFA01170006	3	CPD-3623	C10H16O4
nLc7Cer	False		1
2,7,10,13-hexadecatetraenoylcoa	False		4
4-hydroxy-3-nitrophenylacetate	True	QBHBHOSRLDPIHG-UHFFFAOYSA-N 546274 447364	1	CPD-234	C8H5N1O5
primed glycogenin (glycogenin-8[1,4-Glc])	False		5
keratan sulfate I, degradation product 27	False		0
6(S)-hydroxy-tetradeca-2E,4E,8Z-trienoate	False	QUFPURXOBLGZGX-CYBMUJFWSA-N	2
(S)-3-aminoisobutyric acid	True	QCHPKSFMDHPSNR-VKHMYHEASA-N 33094 HMDB02166 C03284 LMFA01100050	1	CPD-466	C4H9N1O2
glycoursodeoxycholate	False		0
(S)-Glycerate	True	RBNPOMFGQQGHHO-REOHCLBHSA-N 33871 HMDB06372 6326776	1	GLYCERATE	C3H5O4
DNA	False	16991	1
6(R)-hydroxy-tetradeca-4E,8Z-dienoate	False	YUXIINYOKQBAER-CYBMUJFWSA-N	2
D-Mannose 1,6-bisphosphate	True	RWHOZGRAXYWRNX-PQMKYFCFSA-N C03693 3036654	1	D-MYO-INOSITOL-13-BISPHOSPHATE  ;  CPD-535  ;  CPD-6747  ;  CPD-6783  ;  CPD-11930  ;  D-MYO-INOSITOL-34-BISPHOSPHATE  ;  FRUCTOSE-16-DIPHOSPHATE  ;  INOSITOL-1-4-BISPHOSPHATE  ;  ALPHA-GLUCOSE-16-BISPHOSPHATE  ;  BETA-GLUCOSE-16-DIPHOSPHATE  ;  TAGATOSE-1-6-DIPHOSPHATE  ;  CPD-193	C6H10O12P2
melatonin	True	DRLFMBDRBRZALE-UHFFFAOYSA-N 16796 HMDB01389 C01598 896	6	N-ACETYL-5-METHOXY-TRYPTAMINE	C13H16N2O2
omega hydroxy tetradecanoate (n-C14:0)	True		0	CPD-8471  ;  CPD-12808	C14H27O3
N-Ribosylnicotinamide	True	JLEBZPBDRKPWTD-TURQNECASA-O 15927 HMDB00855 C03150 439924	2	NICOTINAMIDE_RIBOSE	C11H15N2O5
(R)-3-hydroxybutyrate	True	WHBMMWSBFZVSSR-GSVOUGTGSA-N 17066 HMDB00011 C01089 LMFA01050243	1	CPD-335	C4H7O3
5-Amino-4-oxopentanoate	True	ZGXJTSGNIOSYLO-UHFFFAOYSA-N 17549 HMDB01149 C00430 137 LMFA01100055	3	5-AMINO-LEVULINATE	C5H9N1O3
Orotidine 5'-phosphate	True	KYOBSHFOBAOFBF-XVFCMESISA-N 15842 HMDB00218 C01103 160617	2	OROTIDINE-5-PHOSPHATE	C10H10N2O11P1
3-oxolaur-6-cis-enoyl-CoA	False	QERQHDHPFGSFJE-FFVFMXDZSA-N	2
3-hydroxy trans7,10-hexadecadienoyl carnitine	False		1
2-hydroxyamino-3,8-dimethylimidazo[4,5-f]quinoxaline	False	FVNCCTJGBOTWTM-UHFFFAOYSA-N	1
Phosphatidyl-N-methylethanolamine	False	15958	1
gama-L-glutamyl-L-alanine	True	WQXXXVRAFAKQJM-CRCLSJGQSA-N 11183554	1	CPD0-2190  ;  CPD-407  ;  CPD0-1445	C8H13N2O5
cis,cis-myristo-5,8-dienoyl-CoA	True	MJBZUCVXTFUVFY-CSQGFUHOSA-N HMDB02288 21252281	3	CPD0-1162  ;  CPD0-1158	C35H54N7O17P3S1
pristanate	True	PAHGJZDQXIOYTH-OKZBNKHCSA-N 20849056	1	PRISTANATE	C19H37O2
pectins	False		3
alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide(1-)	False	60065	1
(alpha-D-Mannosyl)7-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog	False	37636	0
2-keto-4-methylthiobutyrate	True	SXFSQZDSUWACKX-UHFFFAOYSA-N 33574 HMDB01553 C01180 LMFA01060170	2	CPD-479	C5H7O3S1
hexacosanoyl carnitine	False	KOCKWDDTAHPJSX-UHFFFAOYSA-N HMDB06347 53477828	0
12-peroxy-5Z,8Z,10E,14Z-eicosatetraenoate	False	IKLCJACAFFHUDB-UHFFFAOYSA-N	2
beta-Aminopropion aldehyde	True	PCXDJQZLDDHMGX-UHFFFAOYSA-N 18090 HMDB01106 C05665 75	3	CPD-9375  ;  AMINO-ACETONE  ;  CPD-6082	C3H8N1O1
4-hydroxy-E4-neuroprostane	True	RIVCEGQLJFEWTQ-UHFFFAOYSA-N	1	CPD66-62  ;  CPD66-59  ;  CPD66-64  ;  CPD66-61  ;  CPD66-65  ;  CPD66-63	C22H31O5
3,7-decadienoylcoa	True		4	CPD-1827  ;  T2-C4-DECADIENYL-COA	C31H46N7O17P3S1
vaccenyl coenzyme A	True	HEJOXXLSCAQQGQ-ZAJAMUBWSA-N HMDB06521 53477847	2	CPD-10270  ;  CPD-10262  ;  OLEOYL-COA	C39H64N7O17P3S1
choline phosphate(1-)	True	YHHSONZFOIEMCP-UHFFFAOYSA-M 18132 HMDB01565 C00588	6	PHOSPHORYL-CHOLINE	C5H13N1O4P1
androsterone 3-glucosiduronic acid	False	VFUIRAVTUVCQTF-BSOWLZGZSA-N 28832 HMDB02829 C11135 LMST05010013	0
(R)-3-hydroxybutanoyl-CoA(4-)	True	QHHKKMYHDBRONY-WZZMXTMRSA-N 15452 HMDB01166 C03561 11966146	2	CPD-650	C25H38N7O18P3S1
Decanoate (n-C10:0)	True		1	CPD-3617	C10H19O2
(R)-1,2-dimethyl-5,6-dihydroxy-tetrahydroisoquinoline	False	AASFZUCQPYZSBW-SSDOTTSWSA-N HMDB12484 53481438	1
3(S)-hydroxy-dihomo-gama-linolenoyl-CoA	False	GFVFSXUAKLZOGC-BCZLVAJXSA-N	2
alpha-tocotrienol	True	RZFHLOLGZPDCHJ-GDLZYMKVSA-N 33270 HMDB06327 C14153 5282347 LMPR02020054	2	CPD-15836	C29H44O2
Benzo[a]pyrene-9,10-diol	False		1
dUTP	True	AHCYMLUZIRLXAA-SHYZEUOFSA-N 17625 HMDB01191 C00460 65070	9	DUTP	C9H11N2O14P3
tetradecanoate (n-C14:0)	True	TUNFSRHWOTWDNC-UHFFFAOYSA-N 28875 HMDB00806 C06424 11005 LMFA01010014	2	CPD-7836	C14H27O2
Nervonyl carnitine	True	QGIHQXKFCAACHN-LJAQVGFWSA-N	0	CPD-8431	C31H59N1O4
keratan sulfate I biosynthesis, precursor 25	False		0
ebastine	False	MJJALKDDGIKVBE-UHFFFAOYSA-N 211060 3191	1
1-Acylglycerol-3P-arach	False		1
Acetyl-ACP	False		2
Tachysterol 3	True	YUGCAAVRZWBXEQ-RWDMXNMGSA-N HMDB06560 C07711 5281058 LMST03020222	1	CPD-10570	C27H44O1
(Gal)2 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1	False	62650	0
3-oxo-cis-15-tetracosaenoyl-CoA	False	OYATWRUGHUAXMW-XMLSFASZSA-N	2
L-ascorbate	True	CIWBSHSKHKDKBQ-JLAZNSOCSA-N 29073 HMDB00044 C00072	27	ASCORBATE	C6H7O6
eicosatetranoic acid	True	HQPCSDADVLFHHO-LTKCOYKYSA-N 71488 HMDB02177 11722594 LMFA01030818	0	CPD-8121	C20H31O2
1-pyrroline-2-carboxylate	True	RHTAIKJZSXNELN-UHFFFAOYSA-N 36761 HMDB06875 C03564 440046	1	DELTA1-PYRROLINE_2-CARBOXYLATE	C5H6N1O2
hydroxyacetone	True	XLSMFKSTNGKWQX-UHFFFAOYSA-N 27957 HMDB06961 C05235 8299	4	ACETOL	C3H6O2
dTDP	True	UJLXYODCHAELLY-XLPZGREQSA-N 18075 HMDB01274 C00363 164628	10	TDP	C10H13N2O11P2
Coproporphyrinogen III	True	NIUVHXTXUXOFEB-UHFFFAOYSA-N 15439 HMDB01261 C03263 321	3	COPROPORPHYRINOGEN_III	C36H40N4O8
15-deoxy-PGD2	True	QUGBPWLPAUHDTI-PKOBYXMFSA-N 5283052 LMFA03010051	1	CPD66-58  ;  CPD-5001	C20H29O4
nervonate	False	GWHCXVQVJPWHRF-UHFFFAOYSA-N 44247 HMDB02368 C08323 5281120 LMFA01030092	0
chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 5	False		2
calcidiol	True	JWUBBDSIWDLEOM-DLBXBJKMSA-N 17933 HMDB03550 C01561 LMST03020246	7	CALCIDIOL	C27H44O2
11,15-cyclo-8,12,14-trihydroxy-(5Z,9E)-eicosadienoic acid	True	MZYZWZXTHYCVHQ-PXWOONSHSA-N	1	5Z13E-15S-9-ALPHA11-ALPHA15-TRIHY  ;  ALPROSTADIL  ;  CPD-2046	C20H33O5
3-Methoxy-4-hydroxymandelate	True	CGQCWMIAEPEHNQ-UHFFFAOYSA-N 20106 HMDB00291 C05584 1245	4	VANILLYL_MANDELATE	C9H9O5
1-alkenyl 2-acylglycerol 3-phosphoethanolamine plasmalogen	False		1
cervonyl coenzyme A	False	MENFZXMQSYYVRK-ZUIQPFKESA-N C16169	3
chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 4	False		0
R total 2 position	False		12
L-homoserine	True	UKAUYVFTDYCKQA-VKHMYHEASA-N 15699 HMDB00719 C00263 12647	0	HOMO-SER	C4H9N1O3
retinol	True	FPIPGXGPPPQFEQ-UHFFFAOYSA-N 50211 HMDB00305 C00473 445354 LMPR01090001	11	CPD-13524	C20H30O1
eicosa-2E,8Z,11Z,14Z,17Z-pentaenoyl-CoA	False	PTROMSLVPFEIQJ-XTSUOFIPSA-N	2
GD3	False		0
Riboflavin	True	AUNGANRZJHBGPY-SCRDCRAPSA-N 17015 HMDB00244 C00255 493570	3	RIBOFLAVIN	C17H20N4O6
N-acetyl-L-glutamate(2-)	True	RFMMMVDNIPUKGG-YFKPBYRVSA-N 17533 HMDB01138 C00624 70914	1	ACETYL-GLU	C7H9N1O5
anthranilate	True	RWZYAGGXGHYGMB-UHFFFAOYSA-N 30754 HMDB01123 C00108 227	2	ANTHRANILATE	C7H6N1O2
(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog	False		1
(+)-gama-tocopherol	True	QUEDXNHFTDJVIY-OHCBOFHFSA-N	3	CPD-713  ;  DMPBQ  ;  CPD-3946  ;  BETA-TOCOPHEROL  ;  CPD-8617  ;  CPD-3943  ;  GAMA-TOCOPHEROL	C28H48O2
ApoC1	False		1
GDP-L-fucose(2-)	True	LQEBEXMHBLQMDB-QIXZNPMTSA-N 17009 HMDB01095 C00325 439211	7	CPD-13118  ;  ADP-MANNOSE  ;  CPD-354  ;  CPD-353  ;  ADP-D-GLUCOSE	C16H23N5O15P2
hyaluronan degradation product 1	False		0
3-hydroxy-isovaleryl carnitine	False		1
3-hydroxyoctadecanoyl-CoA	True	WZMAIEGYXCOYSH-FWBOWLIOSA-N 50583 HMDB12715 C16217 24906329 LMFA07050072	2	CPD-10261	C39H66N7O18P3S1
glyoxylate	True	HHLFWLYXYJOTON-UHFFFAOYSA-N 16891 HMDB00119 C00048 760	9	GLYOX	C2H1O3
pregnenolone sulfate	False	DIJBBUIOWGGQOP-QGVNFLHTSA-N 35420 HMDB00774 C18044 20845972 LMST05020014	2
cholesterol	True	HVYWMOMLDIMFJA-DPAQBDIFSA-N 16113 HMDB00067 C00187 5997 LMST01010001	18	CHOLESTEROL	C27H46O1
hepoxilin A3-C	False	BACGAILRNUYADW-ZLFMQQKDSA-N	1
spermidine dialdehyde	False	IBZBSVBGQKDOOV-UHFFFAOYSA-N	2
keratan sulfate II (core 2-linked), degradation product 6	False		0
1-alkyl 2-acteylglycerol 3-phosphocholine	False	36707	2
CDP	True	ZWIADYZPOWUWEW-XVFCMESISA-N 17239 HMDB01546 C00112 6132	28	CDP	C9H12N3O11P2
chondroitin sulfate C (GalNAc6S-GlcA), free chain	False		1
behenate	True	UKMSUNONTOPOIO-UHFFFAOYSA-N 28941 HMDB00944 C08281 8215 LMFA01010022	1	DOCOSANOATE	C22H43O2
trans,cis-2,15-tetracosadienoyl-CoA	False	VXYLAQGCUVCPNJ-XMLSFASZSA-N	2
3,5,3',5'-tetraiodothyroacetate	True	PPJYSSNKSXAVDB-UHFFFAOYSA-N 65552	1	CPD-11403	C14H7I4O4
Adrenyl carnitine	False	KRXOUZZWQXTUIB-IDERWEGCSA-N HMDB06321 53477825	0
Xanthosine 5'-phosphate	True	DCTLYFZHFGENCW-UUOKFMHZSA-N 15652 HMDB01554 C00655 73323	5	XANTHOSINE-5-PHOSPHATE	C10H11N4O9P1
mitoACP	False	13534	1
Core 4	False	16478	1
keratan sulfate I, degradation product 40	False		0
2-[(4R)-4-[(1S,2S,5R,7R,10R,11S,14R,15R)-2,15-dimethyl-5-(sulfonatooxy)tetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadecan-14-yl]pentanamido]ethane-1-sulfonate	True	HSNPMXROZIQAQD-GBURMNQMSA-N 17864 HMDB02580 C03642 440071 LMST05020003	0	TAUROLITHOCHOLATE-SULFATE	C26H43N1O8S2
prostaglandin C1(1-)	True	PUIBPGHAXSCVRF-ZWKOTPCHSA-N 57399	2	CPD-2044  ;  CPD-11568  ;  5Z8Z10E14Z-12S-12-HYDROPEROXYICOS  ;  6E8Z11Z14Z-5S-5-HYDROPEROXYCOSA-6  ;  5Z9E11Z14Z-8R-8-HYDROPEROXYICOSA-TETRAEN  ;  CPD-1911  ;  6Z8E10E14Z-5S12R-512-DIHYDROXYI  ;  5Z8Z11Z13E-15S-15-HYDROPEROXYICOS  ;  CPD-16171  ;  CPD-1912	C20H31O4
3-Oxododecanoyl-CoA	True	HQANBZHVWIDNQZ-GMHMEAMDSA-N 27868 HMDB03937 C05263 440604 LMFA07050013	4	CPD0-2105	C33H52N7O18P3S1
(R)-3-Hydroxydecanoyl-ACP	False	C04619	1
25(S)-trihydroxycoprostanoyl-CoA	True	MNYDLIUNNOCPHG-UTVLOCCKSA-N 15493 HMDB02178 C05448 15942872	2	CPD-10590	C48H76N7O20P3S1
4-OH-13-cis-retinal	True	NCIHLRCJOBKKAL-UHFFFAOYSA-N	1	CPD-14329	C20H28O2
